Account,date,daily_pnl,num_trades,avg_trade_size_usd,total_volume_usd,win_rate,long_short_ratio,avg_leverage,classification,cumulative_pnl,rolling_max_pnl,drawdown_proxy
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-02-04,669.381363,58,414.13428571428574,28989.4,0.6,0.6279069621416986,37.4341675337403,Greed,54229.287886,54229.287886,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-01,250.581483,54,217.15115942028987,14983.43,0.5217391304347826,0.9714285436734702,18.521966428298537,Fear,54479.869369,54479.869369,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-02,439.634046,33,1251.5914666666667,93869.36,0.6,0.5624999882812503,14.726730729550225,Fear,54919.503415,54919.503415,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-03,494.669357,47,536.928448275862,31141.85,0.3620689655172414,4.799999520000048,6.227783643406275,Fear,55414.172772,55414.172772,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-04,149.51234499999998,61,453.3190588235294,38532.12,0.11764705882352941,3.047618902494338,52.03982269596086,Fear,55563.685117,55563.685117,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,232.66549799999999,71,156.68296296296296,12691.32,0.49382716049382713,0.6530612111620161,17.521492591469034,Fear,55796.350614999996,55796.350614999996,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,1291.500575,29,1139.6597916666667,54703.67,0.3541666666666667,1.823529304498276,20.604015745005096,Fear,57087.85119,57087.85119,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,163.73415,32,1091.9493023255814,46953.82,0.3023255813953488,41.99995800004201,6.354099526118629,Fear,57251.58534,57251.58534,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,498.73528200000004,82,280.5443,28054.43,0.56,0.4925373060815328,50.25513295294481,Fear,57750.320622,57750.320622,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-01,87.752181,73,101.1840243902439,8297.09,0.5365853658536586,0.9069767230935646,20.053186810957477,Neutral,57838.072802999995,57838.072802999995,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-02,696.8107239999999,45,912.4063855421687,75729.73,0.4457831325301205,1.1842104951523555,15.997969930300536,Greed,58534.883527,58534.883527,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-03,437.35445200000004,18,1109.076923076923,28836.0,0.7692307692307693,0.5294117335640156,9.921221788973012,Unknown,58972.237979,58972.237979,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-05-04,177.049662,37,331.27535714285716,18551.420000000002,0.6071428571428571,0.4736841980609422,55.35749664156394,Unknown,59149.287640999995,59149.287640999995,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-06-01,114.68421000000001,71,82.075375,6566.03,0.2625,0.29032257596253913,21.21388679756931,Unknown,59263.971850999995,59263.971850999995,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-06-02,358.877096,39,1453.7044444444446,65416.700000000004,0.37777777777777777,1.6470587266436043,9.943324091358111,Unknown,59622.848947,59622.848947,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-06-03,291.46926,15,856.63,17989.23,0.6190476190476191,0.9090908264462886,0.26606878271866136,Unknown,59914.318207,59914.318207,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-06-04,-476.77056300000004,45,387.5243243243243,28676.8,0.36486486486486486,1.1764705536332192,38.100949033007595,Unknown,59437.547644,59914.318207,476.7705629999982
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-07-01,267.846227,94,103.70087378640777,10681.19,0.6990291262135923,5.437499660156271,17.696320653663264,Unknown,59705.393871,59914.318207,208.9243359999964
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-07-02,932.4458159999999,44,596.832037037037,32228.93,0.6666666666666666,0.4999999861111115,13.61513577464175,Unknown,60637.839687,60637.839687,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-07-03,411.824274,27,748.432,29937.28,0.375,1.8571427244898056,16.79315143951322,Unknown,61049.663961,61049.663961,0.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-07-04,-19833.530157,74,830.2844666666666,124542.67,0.18,0.36363636033057856,19.776788316059523,Unknown,41216.133804,61049.663961,19833.530157
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-08-01,651.469355,104,489.99302013422823,73008.96,0.5704697986577181,2.9210525547091435,10.56696154752911,Unknown,41867.603159,61049.663961,19182.060802
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-08-02,0.0,21,630.2528125,20168.09,0.0,32000000.0,13.843066200702276,Unknown,41867.603159,61049.663961,19182.060802
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-08-03,173.811132,26,698.2522857142857,24438.829999999998,0.4,1.916666506944458,25.97291619960173,Unknown,42041.414290999994,61049.663961,19008.249670000005
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-08-04,230.103259,39,279.894,18193.11,0.36923076923076925,1.241379267538646,17.71244329483386,Unknown,42271.51755,61049.663961,18778.146411
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-09-01,571.688942,56,728.4078640776698,75026.01,0.47572815533980584,1.6410255989480618,7.575722374657004,Unknown,42843.206492,61049.663961,18206.457469
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-09-02,31.14195,17,685.0323529411764,11645.55,0.6470588235294118,0.5454544958677732,24.518781554851735,Unknown,42874.348441999995,61049.663961,18175.315519000003
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-09-03,140.953497,14,1118.493611111111,40265.77,0.16666666666666666,6.1999987600002475,2.608678182216327,Unknown,43015.301939,61049.663961,18034.362022
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-09-04,94.077376,29,244.56867924528302,12962.14,0.22641509433962265,1.7894735900277057,25.39352746104041,Unknown,43109.379315,61049.663961,17940.284646
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-10-01,401.706348,63,522.1204761904762,43858.12,0.44047619047619047,0.6799999864000003,7.809660285337378,Unknown,43511.085663,61049.663961,17538.578298
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-10-02,436.833818,32,1075.9925581395348,46267.68,0.6744186046511628,0.48275860404280674,10.725165989986479,Unknown,43947.919481,61049.663961,17101.74448
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-10-03,-4026.754395,20,838.0596774193548,25979.85,0.0967741935483871,0.9374999414062536,12.887630025252918,Unknown,39921.16508599999,61049.663961,21128.498875000005
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-10-04,73.76740699999999,15,166.24727272727273,3657.44,0.5,0.8333332638888947,6.60826545542243,Unknown,39994.932493,61049.663961,21054.731467999998
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-11-01,157.228232,25,484.2756756756757,17918.2,0.43243243243243246,0.9473683711911383,1.2378423289454,Unknown,40152.160724999994,61049.663961,20897.503236000004
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-11-02,593.326371,24,984.2039024390244,40352.36,0.4634146341463415,1.1578946759002802,1.600098857648301,Unknown,40745.487096,61049.663961,20304.176865
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-11-03,0.0,8,538.44125,12922.59,0.0,24000000.0,8.807683307260662,Unknown,40745.487096,61049.663961,20304.176865
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-11-04,67.00618399999999,11,335.15785714285715,4692.21,0.42857142857142855,0.9999998571428775,12.18846925826934,Unknown,40812.493279999995,61049.663961,20237.170681000003
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-12-01,274.773033,40,446.3861904761905,28122.33,0.6190476190476191,0.8529411513840839,1.656101806215913,Unknown,41087.266313,61049.663961,19962.397648
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-12-02,198.780392,42,717.646779661017,42341.16,0.4576271186440678,0.9032257773152975,2.4488004669119587,Unknown,41286.046705,61049.663961,19763.617255999998
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-12-03,33.01095,5,851.8611111111111,7666.75,0.4444444444444444,1.249999687500078,7.3015059661273245,Unknown,41319.057655,61049.663961,19730.606306
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-12-04,10.499265,2,78.19,234.57,1.0,0.0,0.5795387808973359,Unknown,41329.556919999995,61049.663961,19720.107041000003
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-01-11,-0.09906000000000104,7,2139.280714285714,29949.93,0.2857142857142857,0.7499999062500118,10.236542670556949,Greed,-0.09906000000000104,-0.09906000000000104,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-02-12,16196.864846,16,2348.7403773584906,124483.23999999999,0.5660377358490566,0.7666666411111119,17.701639345738126,Greed,16196.765786,16196.765786,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-03-12,121.535562,8,1685.5867796610169,99449.62,0.23728813559322035,1.269230720414203,62.327947018813,Greed,16318.301347999999,16318.301347999999,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-04-12,7591.307059,20,3426.9959459459456,126798.84999999999,0.6756756756756757,0.4799999808000007,75.08168966373961,Greed,23909.608407,23909.608407,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-05-12,2069.92634,10,890.1048484848485,29373.46,0.9090909090909091,0.09999999666666677,9.943274060630705,Greed,25979.534746999998,25979.534746999998,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-06-11,-3.41119,3,666.84,2000.52,0.0,0.499999750000125,11.63978236887037,Greed,25976.123557,25979.534746999998,3.4111899999988964
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-06-12,-123.870122,3,2324.0444444444447,20916.4,0.0,1.249999687500078,8.08191570864738,Greed,25852.253435,25979.534746999998,127.28131199999916
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-08-11,-710.786946,3,2003.9206666666666,30058.81,0.0,0.499999950000005,1.4895503849595106,Fear,25141.466489,25979.534746999998,838.0682579999993
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-10-12,130.883691,2,1585.4033333333334,19024.84,0.5833333333333334,0.7142856122449125,85.8294845098364,Neutral,25272.35018,25979.534746999998,707.1845669999966
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-11-12,8544.6855,3,6550.684736842106,124463.01000000001,0.5263157894736842,0.8999999100000091,25.454841289768517,Greed,33817.03568,33817.03568,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2024-12-12,7639.595794,4,5565.801451612903,345079.69,0.6290322580645161,0.5897435746219597,55.886312788603185,Greed,41456.631474,41456.631474,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-02,88.50699399999999,5,5610.000952380952,117810.02,0.5714285714285714,0.3124999804687512,5.790411003201898,Greed,41545.138468,41545.138468,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-04,1334.414834,5,1193.0444444444445,10737.4,0.4444444444444444,1.249999687500078,0.0600956935396717,Greed,42879.553302,42879.553302,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-04,1.1031579999999999,4,395.24,2371.44,0.3333333333333333,0.9999996666667778,0.026340715012781315,Greed,42880.65646,42880.65646,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-04,160.127816,7,739.3319230769231,19222.63,0.7307692307692307,0.36842103324099823,96.15384615384616,Fear,43040.784276,43040.784276,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-05-03,11113.173067,16,2537.6704494382025,225852.67,0.651685393258427,0.5344827494054699,29.99081365110471,Unknown,54153.957343,54153.957343,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-06-02,-639.3510530000001,8,3750.11868852459,228757.24,0.5737704918032787,0.38636362758264486,36.627264080490534,Unknown,53514.606289999996,54153.957343,639.3510530000058
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-06-03,279.152034,4,1287.3273333333334,19309.91,0.7333333333333333,0.3636363305785154,0.8108028771200176,Unknown,53793.758323999995,54153.957343,360.19901900000696
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-07-02,-1145.924392,7,2135.150268456376,318137.39,0.040268456375838924,0.46078430920799696,86.41241198210632,Unknown,52647.833932,54153.957343,1506.1234110000005
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-07-03,1.17533,2,972.65,2917.95,0.3333333333333333,1.9999980000020001,66.66666666666667,Unknown,52649.009262,54153.957343,1504.9480810000023
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-10-01,21980.47249,7,2289.4099264705883,311359.75,0.9191176470588235,0.08799999929600001,84.14108936410959,Unknown,74629.48175199999,74629.48175199999,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-11-01,-2.454844,2,1785.1328571428571,12495.93,0.0,1.333332888889037,8.332487952245497,Unknown,74627.026908,74629.48175199999,2.4548439999925904
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-11-03,276.7687,4,3849.383076923077,50041.98,0.7692307692307693,0.299999970000003,2.1622395141005835,Unknown,74903.795608,74903.795608,0.0
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-11-04,1419.922474,8,1310.5517777777777,58974.83,0.7555555555555555,0.32352940224913523,56.83380828917299,Unknown,76323.718082,76323.718082,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2023-01-05,0.0,1,159.0,477.0,0.0,3000000.0,0.0006371571722638244,Fear,0.0,0.0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-08,0.0,1,0.74,0.74,0.0,0.0,9.474743390804598,Greed,0.0,0.0,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-12,13.566929,2,11.366666666666667,34.1,0.6666666666666666,0.499999750000125,100.0,Greed,13.566929,13.566929,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-02-12,0.0,1,0.0,0.0,0.0,0.0,0.39853,Greed,13.566929,13.566929,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-03-08,0.0,1,0.65,0.65,0.0,0.0,100.0,Greed,13.566929,13.566929,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-08,0.0,1,0.01,0.01,0.0,0.0,100.0,Greed,13.566929,13.566929,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-09,0.0,1,0.84,0.84,0.0,0.0,100.0,Greed,13.566929,13.566929,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-06-08,215.754798,12,28.555555555555557,771.0,0.2962962962962963,0.03846153698224858,62.21710061261565,Greed,229.32172699999998,229.32172699999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-08,0.0,11,0.0036363636363636364,0.04,0.0,0.0,0.20393686405594408,Fear,229.32172699999998,229.32172699999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-01,0.0,1,23066.935,46133.87,0.0,2000000.0,3.785501272152753e-07,Greed,229.32172699999998,229.32172699999998,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-06-03,600.008922,12,1400.675945945946,51825.01,0.7027027027027027,0.0,58.62754474403363,Unknown,829.330649,829.330649,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-06-04,0.0,1,2105.072105263158,39996.37,0.0,0.0,23.27017219995478,Unknown,829.330649,829.330649,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-07-04,9485.86,3,1811.634426229508,110509.7,0.3442622950819672,0.5249999868750004,24.751885118849685,Unknown,10315.190649,10315.190649,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-09-04,0.0,2,1333.3193333333334,39999.58,0.0,0.0,65.03091042064312,Unknown,10315.190649,10315.190649,0.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-10-03,-8224.491085,9,1653.866153846154,43000.520000000004,0.0,0.0,51.58545038325925,Unknown,2090.6995640000005,10315.190649,8224.491085
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-11-03,-58444.949486,17,1948.151092436975,231829.98,0.0,0.0,55.01981957681042,Unknown,-56354.249921999995,10315.190649,66669.440571
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-12-04,2466.604719,2,1105.835625,35386.74,1.0,32000000.0,86.07692660573036,Unknown,-53887.64520299999,10315.190649,64202.83585199999
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-01-12,0.0,1,199.81,199.81,0.0,0.0,0.0,Greed,0.0,0.0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-03-12,0.0,1,209.94,209.94,0.0,0.0,2.1759742106760216,Greed,0.0,0.0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-05-12,0.0,3,10238.081666666667,61428.49,0.0,6000000.0,0.04235050935046261,Greed,0.0,0.0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-06-12,0.0,5,1657.5529999999999,33151.06,0.0,0.3333333111111126,33.60308508057451,Greed,0.0,0.0,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-09-12,483.662076,1,603.1,4824.8,1.0,8000000.0,21.636721845530086,Fear,483.662076,483.662076,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-10-12,0.0,3,22522.036666666667,67566.11,0.0,3000000.0,0.14885665959545197,Neutral,483.662076,483.662076,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-11-12,3721.345649,1,40012.55,160050.2,1.0,0.0,2.6067641127665917e-05,Greed,4205.0077249999995,4205.0077249999995,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,0.0,1,5195.3,10390.6,0.0,2000000.0,0.0006215503953060515,Greed,4205.0077249999995,4205.0077249999995,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-01,-9655.676981,4,15270.597499999998,183247.16999999998,0.4166666666666667,0.9999998333333611,0.7702521204541403,Greed,-5450.669256000001,4205.0077249999995,9655.676981
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-01,0.0,1,6217.48,6217.48,0.0,1000000.0,0.2840804310699721,Fear,-5450.669256000001,4205.0077249999995,9655.676981
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-04,0.0,1,4742.898943661972,673491.65,0.0,0.0,0.32338131894675176,Fear,-5450.669256000001,4205.0077249999995,9655.676981
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,863.956464,9,3213.5458730158734,202453.39,0.47619047619047616,1.0999999633333346,15.015196573279258,Fear,-4586.712792000001,4205.0077249999995,8791.720517000002
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,266.39774,1,19800.740588235294,673225.18,1.0,34000000.0,1.8075732335530206,Fear,-4320.315052000001,4205.0077249999995,8525.322777000001
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-05-03,8187.59426,11,3514.7537209302327,151134.41,0.5581395348837209,0.7916666336805569,13.681799682321163,Unknown,3867.279207999999,4205.0077249999995,337.72851700000047
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-06-04,24553.541149999997,2,2824.8166176470586,192087.53,0.3088235294117647,0.44680850113173404,95.62954113002851,Unknown,28420.820357999997,28420.820357999997,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-07-04,25941.716413,27,3895.6048546824545,3619016.91,0.31646932185145316,1.0598669599559492,76.12722969553657,Unknown,54362.536771,54362.536771,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-08-04,3366.444714,1,10183.131428571429,142563.84,1.0,14000000.0,46.00998640528878,Unknown,57728.981485,57728.981485,0.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-09-04,-77308.420095,68,4099.378930307941,2529316.8,0.23014586709886548,4.508928531170281,63.4256575606205,Unknown,-19579.438609999997,57728.981485,77308.420095
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-10-03,-37230.786609,1,48134.545,96269.09,0.0,0.0,0.257732049130541,Unknown,-56810.225219,57728.981485,114539.206704
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-10-04,-831.2396219999999,13,5795.6883333333335,1773480.6300000001,0.5751633986928104,0.6540540505186268,44.95485185097697,Unknown,-57641.464841,57728.981485,115370.446326
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-12-03,0.0,2,2549.7482051282054,99440.18000000001,0.0,0.0,0.26806618840947455,Unknown,-57641.464841,57728.981485,115370.446326
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-02-12,0.0,1,46692.72,46692.72,0.0,1000000.0,0.6374402024512076,Greed,0.0,0.0,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-03-10,100.375782,2,2585.338,12926.69,0.6,0.6666664444445185,0.3957100745329716,Greed,100.375782,100.375782,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-03-11,0.0,2,9530.66,19061.32,0.0,2000000.0,11.58967961545507,Greed,100.375782,100.375782,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-04-11,540.05911,1,1960.1330000000003,19601.33,1.0,0.0,46.73731712904065,Greed,640.434892,640.434892,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-07-11,503.46257599999996,3,1929.28125,30868.5,0.6875,0.4545454132231443,34.65545087764798,Fear,1143.897468,1143.897468,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-10-11,0.0,1,9836.88,9836.88,0.0,1000000.0,0.0,Fear,1143.897468,1143.897468,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-11-11,393.07947,1,2557.49,10229.96,1.0,0.0,31.008812996858925,Greed,1536.976938,1536.976938,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2024-12-11,0.0,1,1319.1399999999999,5276.5599999999995,0.0,4000000.0,0.16423740470987636,Greed,1536.976938,1536.976938,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-04,0.0,1,63727.4,63727.4,0.0,1000000.0,0.0,Fear,1536.976938,1536.976938,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-05-04,562.1943200000001,1,3383.65,64289.35,1.0,0.0,0.00018869075285425215,Unknown,2099.1712580000003,2099.1712580000003,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-06-04,0.0,2,3060.3452380952376,64267.24999999999,0.0,19.999980000020003,0.00018177652894128455,Unknown,2099.1712580000003,2099.1712580000003,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-09-04,110.553364,1,3388.287368421053,64377.46000000001,1.0,0.0,0.003294598249940484,Unknown,2209.724622,2209.724622,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-10-04,0.0,2,10728.526666666667,64371.16,0.0,4.999995000005001,0.00019490641882255501,Unknown,2209.724622,2209.724622,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-12-01,3699.757273,1,7958.366666666666,23875.1,1.0,0.0,68.06418656992828,Unknown,5909.481895000001,5909.481895000001,0.0
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-12-04,3593.989207,2,2517.1996296296297,67964.39,1.0,0.0,0.004260126127503544,Unknown,9503.471102,9503.471102,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-06-12,0.0,19,10673.925777777777,480326.66,0.0,0.0,0.5261320768153757,Greed,0.0,0.0,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2024-12-12,1762.46,3,6750.81,67508.1,1.0,10000000.0,0.3000941650273861,Greed,1762.46,1762.46,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-08-01,0.0,2,2966.789166666667,35601.47,0.0,0.0,1.703077291234541,Unknown,1762.46,1762.46,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-08-02,0.0,2,10322.714,51613.57,0.0,0.0,0.08176864747936287,Unknown,1762.46,1762.46,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-08-03,11894.061848,3,5318.463636363636,58503.1,1.0,11000000.0,13.25009684707675,Unknown,13656.521848,13656.521848,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-10-04,8720.984286,3,4002.4445454545453,44026.89,1.0,11000000.0,0.32616316918267496,Unknown,22377.506134,22377.506134,0.0
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-11-03,9461.082288,2,2446.7424590163937,149251.29,0.04918032786885246,0.05172413703923902,0.035099052278942444,Unknown,31838.588422,31838.588422,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-05-10,0.0,1,0.61,0.61,0.0,0.0,100.0,Greed,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-09-08,0.0,1,0.12,0.12,0.0,0.0,100.0,Fear,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-10-08,0.0,1,0.68,0.68,0.0,0.0,100.0,Neutral,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-09,0.0,1,0.54,0.54,0.0,0.0,100.0,Greed,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-11-10,0.0,1,0.73,0.73,0.0,0.0,100.0,Greed,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2024-12-08,0.0,1,0.61,0.61,0.0,0.0,100.0,Greed,0.0,0.0,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-07-02,5615.052102,3,4485.160645161291,417119.94,0.25806451612903225,2.874999880208338,45.28195972122935,Unknown,5615.052102,5615.052102,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-09-04,0.0,1,5570.2651898734175,440050.95,0.0,79000000.0,19.32213429369809,Unknown,5615.052102,5615.052102,0.0
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-12-02,22795.8104,4,4261.555092592593,460247.95,0.4166666666666667,1.3999999688888896,54.49663031513201,Unknown,28410.862501999996,28410.862501999996,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-01-12,197.422418,3,358.71500000000003,1434.8600000000001,0.5,0.99999950000025,0.6212562049815195,Greed,197.422418,197.422418,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-03-12,30.727222,30,330.0188095238095,13860.79,0.023809523809523808,1.6249998984375063,13.056342853882839,Greed,228.14964,228.14964,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-04-12,910.584797,64,795.8152941176471,81173.16,0.13725490196078433,0.6190476092214665,43.52972313605068,Greed,1138.734437,1138.734437,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-05-12,3174.023699,148,587.6594137931035,170421.23,0.36551724137931035,0.9999999931034483,5.7556657764089305,Greed,4312.758136,4312.758136,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2024-06-12,514.886454,69,1009.2267592592593,108996.49,0.2962962962962963,1.2978723128112275,6.799615168181363,Greed,4827.64459,4827.64459,0.0
